id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,HubName,HubDist
"6450304130",5/5/2014,329950,"2",1,"1140","5250",1.5,false,NONE,Good,6 Low Average,"1140","0.0","1949",0,"98133",47.731,-122.341,"1450","5250","7228",2.48493312128721
"6908200155",1/22/2015,1100000,"4",3.5,"2760","5040",2,false,AVERAGE,Average,9 Better,"2760","0.0","1955",2005,"98117",47.6756,-122.401,"2370","5760","5141",1.83233782991873
"1773101020",10/20/2014,307000,"5",1.5,"1310","4800",1.5,false,NONE,Average,6 Low Average,"1110","200.0","1929",0,"98106",47.5545,-122.365,"960","4800","6214",1.62256843193566
"1105000571",6/10/2014,433000,"3",1.75,"1870","7189",1,,NONE,Average,7 Average,"1270","600.0","1959",0,"98118",47.5412,-122.27,"1780","6200","5893",0.689519606322007
"5153200666",1/14/2015,212000,"3",2.25,"1900","18000",1,false,NONE,Good,7 Average,"1280","620.0","1968",0,"98023",47.3251,-122.354,"1920","15000","6692",0.3405663805954
"7660100085",9/8/2014,750000,"5",2.75,"2860","6000",2.5,false,NONE,Good,8 Good,"2380","480.0","1902",0,"98144",47.5906,-122.316,"2240","6000","5103",0.771748128208847
"1843130530",11/25/2014,279000,"3",2,"1640","5650",1,false,NONE,Average,7 Average,"1640","0.0","2003",0,"98042",47.3736,-122.13,"2250","5488","6810",0.503124860005156
"7010700905",6/11/2014,476000,"3",1,"1140","5500",1.5,false,NONE,Good,6 Low Average,"1140","0.0","1908",0,"98199",47.6606,-122.395,"1690","4400","5141",2.64148199753531
"6790600790",3/26/2015,368000,"5",1.75,"2590","9394",1,false,NONE,Good,7 Average,"1390","1200.0","1963",,"98198",47.3941,-122.307,"2580","9049","7040",0.353481766317476
"8651442520",10/15/2014,228950,"4",3,"2160","5200",1,false,NONE,Average,7 Average,"1320","840.0","1978",0,"98042",47.3627,-122.091,"1460","5144","6063",0.595340989372386
"2722059010",6/18/2014,568450,"5",3.5,"3260","58806",2,false,NONE,Good,8 Good,"3260","0.0","1969",0,"98042",47.3703,-122.159,"1810","17927","6854",1.78643240918991
"6884800210",6/5/2014,619000,"4",1.75,"1660","3800",1.5,false,NONE,Average,7 Average,"1660","0.0","1926",0,"98115",47.6883,-122.314,"1660","3767","6260",0.982377778939219
"7349600230",7/29/2014,275000,"3",2.25,"1640","6044",2,false,NONE,Average,7 Average,"1640","0.0","1996",0,"98002",47.2844,-122.205,"1600","7418","7006",0.801712126787763
"6699300210",10/27/2014,321500,"4",2.5,"2620","5457",2,false,NONE,Average,8 Good,"2620","0.0","2003",,"98001",47.3148,-122.27,"2740","5816","5842",0.917791697247641
"7883607520",5/8/2014,230000,"3",1.75,"950","6000",1,false,NONE,Average,6 Low Average,"790","160.0","1939",,"98108",47.5271,-122.316,"1360","6000","7314",1.07843782039275
"1450000210",1/28/2015,179500,"3",1,"900","8100",1,false,NONE,Good,6 Low Average,"900","0.0","1959",0,"98002",47.2866,-122.221,"1000","7830","7006",0.431147735721158
"1387301430",8/18/2014,460000,"3",2.25,"1650","7313",1,false,NONE,Average,7 Average,"1220","430.0","1975",0,"98011",47.7375,-122.194,"1690","7252","6977",0.756561164175755
"2517010230",2/26/2015,286000,"3",2.5,"1800","3980",2,false,NONE,Average,7 Average,"1800","0.0","2006",0,"98042",47.4006,-122.162,"2580","4307","6854",1.05196948866671
"9828201020",10/31/2014,427500,"3",1,"1480","4200",1.5,,NONE,Average,7 Average,"1480","0.0","1925",0,"98122",47.6147,-122.298,"1460","3600","7227",0.630687043835401
"2461900175",5/22/2014,400000,"3",1,"1040","6250",1,false,NONE,Average,7 Average,"1040","0.0","1942",0,"98136",47.5526,-122.385,"1770","6250","6772",1.4317155920377
"8682250330",6/24/2014,675000,"3",3.5,"2300","5611",1,,NONE,Average,8 Good,"2300","0.0","2004",0,"98053",47.7122,-122.026,"2170","5926","7522",1.72196733662655
"3031200230",2/26/2015,350000,"3",1,"2480","8906",1,false,NONE,Average,7 Average,"1240","1240.0","1969",0,"98118",47.5366,-122.289,"1800","8906","5893",0.748609453025263
"3824100166",11/22/2014,385000,"4",1.75,"1970","10358",1,,NONE,Average,8 Good,"1540","430.0","1977",,"98028",47.7719,-122.255,"1900","10358","5827",0.294393967842571
"7011201445",7/2/2014,525000,"2",1.75,"1530","3503",1,false,FAIR,Good,7 Average,"830",?,"1916",0,"98119",47.6368,-122.371,"1280","1531","6819",0.563166537399167
"7262200150",1/21/2015,315000,"2",1,"970","18557",1,false,NONE,Average,6 Low Average,"970","0.0","1939",0,"98146",47.5116,-122.37,"1150","7200","6214",1.35872532689239
"1623069023",7/29/2014,820000,"4",2.5,"2920","252648",2,false,NONE,Average,10 Very Good,"2920","0.0","2002",0,"98027",47.4784,-122.048,"2180","71874","5777",3.31292390513757
"7523700210",4/15/2015,205000,"3",1,"970","7700",1,false,NONE,Good,7 Average,"970","0.0","1959",0,"98032",47.3793,-122.304,"1160","8250","7040",1.32845012377328
"2915200210",12/5/2014,500000,"2",1,"680","5250",1,false,NONE,Good,6 Low Average,"680","0.0","1922",0,"98177",47.7013,-122.359,"1620","5461","7228",0.944686209562324
"3904990210",8/22/2014,599000,"4",2.5,"2640","6738",2,false,NONE,Good,8 Good,"2640","0.0","1989",0,"98029",47.5787,-122,"2180","5782","5952",0.286468179750891
"1333300145",3/4/2015,2230000,"3",4,"4200","30120",2,false,AVERAGE,Good,11 Excellent,"3600","600.0","1933",0,"98112",47.6379,-122.311,"2760","12200","7227",1.10523948211056
"7461400360",4/21/2015,299000,"1",2.5,"1980","7521",1,false,NONE,Good,7 Average,"1180","800.0","1979",0,"98055",47.4343,-122.192,"1980","8000","6845",0.946655488339649
"7631200085",5/12/2014,947500,"3",2.75,"2980","27144",1.5,true,AVERAGE,Very Good,8 Good,"2180","800.0","1917",,"98166",47.4522,-122.378,"1890","12514","6572",1.69842498056146
"6145600040",6/23/2014,385000,"3",3.25,"1630","1677",3,false,NONE,Average,8 Good,"1630","0.0","2007",0,"98133",47.7048,-122.353,"1220","1677","7228",0.87676613262925
"6372000155",8/11/2014,639950,"2",1.75,"1780","4520",1,false,NONE,Very Good,7 Average,"890","890.0","1925",0,"98116",47.5798,-122.404,"1560","4520","6772",0.799203981481471
"6821600145",11/10/2014,824000,"2",1,"1210","8400",1,false,NONE,Average,8 Good,"780","430.0","2000",,"98199",47.6503,-122.393,"1860","6000","6819",1.84993560102849
"7983100150",6/2/2014,199950,"3",1,"1010","7245",1,false,NONE,Average,7 Average,"1010","0.0","1969",0,"98003",47.3338,-122.306,"1300","8236","6399",0.577884005027088
"723000150",4/8/2015,1010000,"3",2.5,"2570","5000",1,false,NONE,Good,8 Good,"1480","1090.0","1940",0,"98105",47.6578,-122.285,"2420","5484","6260",1.75803099305677
"2493200155",4/3/2015,950000,"4",2.25,"2770","5320",2,false,FAIR,Average,9 Better,"2440","330.0","2013",0,"98136",47.5283,-122.385,"2100","6011","6214",0.937928140470763
"2592210150",9/23/2014,822000,"3",2.5,"2290","9158",2,,NONE,Good,8 Good,"2290","0.0","1984",0,"98006",47.5476,-122.14,"2210","9588","6628",1.99200794611332
"2595300210",11/6/2014,473600,"4",1.5,"1780","8400",1,false,NONE,Average,7 Average,"1080","700.0","1969",0,"98136",47.5173,-122.385,"1660","8400","6214",1.32000839484374
"3902100150",2/2/2015,490000,"5",2,"2150","4500",1.5,false,NONE,Average,8 Good,"2150","0.0","1938",0,"98116",47.5582,-122.388,"1300","4500","6772",1.02940493802841
"3329520410",5/5/2014,245000,"3",1.75,"1920","9306",1,false,NONE,Average,7 Average,"1000","920.0","1984",0,"98001",47.3319,-122.267,"1860","8458","5842",0.628830517849322
"4013800206",8/28/2014,199000,"4",1,"1220","11730",1,false,NONE,Good,7 Average,"1220","0.0","1960",0,"98001",47.3229,-122.283,"1270","9520","5842",0.356301029978794
"1370803460",5/7/2014,1340000,"3",3,"2960","5500",2,false,AVERAGE,Average,10 Very Good,"2440","520.0","1937",1990,"98199",47.6356,-122.402,"2960","5876","6819",2.01180191274206
"4046600220",10/17/2014,418000,"3",1.75,"1500","19113",1,,NONE,Average,7 Average,"1500","0.0","1984",,"98014",47.6976,-121.916,"1820","18151","6601",3.80259735210962
"6190701484",3/11/2015,450000,"7",3.5,"2830","8625",1,,NONE,Good,8 Good,"1830","1000.0","1957",0,"98133",47.7493,-122.355,"1570","8400","5894",1.45860800645381
"8016200530",7/18/2014,280000,"3",2.5,"1580","7000",2,false,NONE,Average,8 Good,"1580","0.0","1992",0,"98030",47.3659,-122.17,"2110","7062","6854",1.84978332094043
"6802210210",3/3/2015,273000,"3",2.25,"1230","11601",1,false,NONE,Good,7 Average,"910","320.0","1992",0,"98022",47.1955,-121.991,"1820","8465","5515",0.987494575258298
"4305600040",5/5/2014,549000,"4",2.5,"2910","6338",2,false,NONE,Average,8 Good,"2910","0.0","2008",0,"98059",47.4804,-122.126,"2500","5877","6813",0.827460427807421
"7856570150",6/25/2014,913888,"5",2.25,"2370","15512",2,false,NONE,Good,9 Better,"2370","0.0","1981",0,"98006",47.5555,-122.15,"2380","15100","6628",1.31052554068704
"7576200040",7/18/2014,689888,"4",2.25,"1930","3500",1.5,false,NONE,Very Good,8 Good,"1540","390.0","1916",0,"98122",47.6167,-122.29,"1800","5000","7227",0.815968830566829
"6300500183",12/12/2014,305000,"4",2,"1780","5043",1,false,NONE,Average,7 Average,"870","910.0","1993",,"98133",47.7045,-122.342,"1350","5044","7228",0.655791526210606
"3204950120",5/29/2014,602500,"4",2.5,"2760","6850",2,false,NONE,Average,9 Better,"2760","0.0","1999",0,"98056",47.5346,-122.185,"2640","9803","7224",0.415799780977077
"7857004225",4/24/2015,355000,"2",1.75,"1620","3640",1,false,NONE,Average,7 Average,"900","720.0","1929",0,"98108",47.543,-122.299,"1590","5538","5893",0.809183895282476
"7732400360",8/21/2014,756000,"3",2.5,"2160","7525",2,false,NONE,Average,9 Better,"2160","0.0","1986",0,"98052",47.6608,-122.145,"2470","7941","6389",0.963456616430569
"4388000120",4/23/2015,289950,"4",2.25,"2190","6906",1,false,NONE,Good,7 Average,"1040","1150.0","1977",0,"98023",47.319,-122.373,"1250","6440","6692",0.897003692516533
"8653900150",5/5/2014,800000,"3",2.5,"3240","7857",2,false,NONE,Average,10 Very Good,"3240","0.0","1994",0,"98075",47.5857,-122.038,"2970","7857","6275",0.356716010604297
"3362400472",12/2/2014,403000,"2",1,"720","3255",1,false,NONE,Good,6 Low Average,"720","0.0","1905",0,"98103",47.6823,-122.348,"1430","3170","7228",0.938278306111795
"8857100180",4/13/2015,350000,"3",2.25,"1410","1340",2,false,NONE,Average,8 Good,"1370","40.0","1967",0,"98008",47.6108,-122.113,"1730","2748","6594",1.00103718738004
"8156600210",3/26/2015,1290000,"5",3.5,"2980","5100",2,false,NONE,Average,10 Very Good,"2370","610.0","2015",0,"98115",47.6782,-122.299,"1780","5100","6260",0.34594986693881
"4038700720",9/18/2014,525126,"5",2.25,"1950","8025",1,,AVERAGE,Average,7 Average,"1150","800.0","1960",,"98008",47.6159,-122.114,"1780","8560","6594",1.28122594228496
"2634500085",8/12/2014,241450,"3",1,"1100","8138",1,false,NONE,Average,7 Average,"1100","0.0","1949",0,"98155",47.7393,-122.325,"1440","8131","5822",1.12147089179602
"1077100035",1/22/2015,320000,"3",1.5,"1400","9087",1,false,NONE,Average,7 Average,"1400","0.0","1954",0,"98133",47.7711,-122.34,"1490","8380","5894",1.07195893032189
"5466700360",10/23/2014,234000,"4",2,"1710","7455",1,false,NONE,Average,7 Average,"1030","680.0","1975",0,"98031",47.3965,-122.173,"1710","7350","6854",0.472528821994264
"1250201165",11/21/2014,441000,"5",2.5,"2000","3600",1,false,NONE,Average,6 Low Average,"1150","850.0","1987",0,"98144",47.5971,-122.295,"1410","3600","5103",0.419199015553098
"1250201165",3/17/2015,474500,"5",2.5,"2000","3600",1,false,NONE,Average,6 Low Average,"1150","850.0","1987",0,"98144",47.5971,-122.295,"1410","3600","5103",0.419199015553098
"4083301120",4/22/2015,705000,"3",1,"1440","2618",1.5,false,NONE,Good,7 Average,"1440","0.0","1906",0,"98103",47.6582,-122.336,"1850","3990","5676",0.105679493941204
"3905100610",4/9/2015,517500,"4",2.5,"1520","3370",2,false,NONE,Average,8 Good,"1520","0.0","1994",0,"98029",47.5696,-122.004,"1860","4486","5952",0.724018659672773
"4330600360",6/17/2014,142500,"4",0.75,"1440","13300",1,false,NONE,Average,6 Low Average,"1440","0.0","1948",,"98166",47.4761,-122.337,"1460","11100","6572",1.31415142536741
"345700150",11/6/2014,310000,"2",1.5,"1010","10005",2,false,NONE,Average,7 Average,"1010","0.0","1981",0,"98056",47.5118,-122.189,"1210","7794","6827",0.490511250248027
"7732100150",10/28/2014,749500,"4",2.5,"2440","9727",2,false,NONE,Average,9 Better,"2440","0.0","1987",0,"98052",47.6613,-122.132,"2370","11503","6389",1.44462872035068
"5379800862",4/29/2015,360000,"5",3,"2480","7200",1,false,NONE,Average,7 Average,"1560","920.0","1999",,"98188",47.4586,-122.283,"1910","9432","6459",1.18486500966741
"4396000180",11/21/2014,267500,"3",1,"1090","22080",1,false,NONE,Very Good,7 Average,"1090","0.0","1967",0,"98038",47.3991,-121.964,"1590","19457","6574",2.48395363215882
"1447600410",10/9/2014,290000,"3",1,"1480","32700",1,false,NONE,Good,6 Low Average,"1380","100.0","1942",0,"98168",47.4949,-122.327,"1500","22600","7314",1.22084257248154
"3325059177",11/5/2014,850000,"5",2.5,"2800","11325",1,false,NONE,Good,8 Good,"1400","1400.0","1970",,"98005",47.6166,-122.172,"2510","13700","6995",1.08895454587922
"2652500155",10/29/2014,815000,"4",1.75,"1820","4500",1.5,false,NONE,Average,8 Good,"1820","0.0","1921",0,"98119",47.6429,-122.36,"1870","3600","6819",0.436995014998943
"824059305",1/8/2015,2200000,"5",4,"5840","11652",2,false,FAIR,Average,11 Excellent,"4410","1430.0","1988",0,"98004",47.5835,-122.202,"3120","13639","7592",2.46496462937437
"5318101565",7/3/2014,1630000,"4",3.25,"2980","3600",2,false,NONE,Average,9 Better,"2150","830.0","1999",0,"98112",47.6352,-122.284,"2980","4800","7227",1.3333031811787
"2460600040",6/16/2014,175000,"3",1.5,"1220","7300",1,false,NONE,Average,7 Average,"1220","0.0","1973",0,"98001",47.3341,-122.279,"1260","7347","5842",0.500932789566111
"9527000040",10/2/2014,429950,"3",1.75,"1830","9758",1,false,NONE,Average,8 Good,"1300","530.0","1977",,"98034",47.7107,-122.23,"1850","8000","5516",0.64832660410347
"2909300150",7/14/2014,675000,"4",2.5,"2900","5505",2,false,NONE,Average,8 Good,"2900","0.0","2002",0,"98074",47.6063,-122.02,"2970","5251","5768",0.85963556040043
"8078600330",7/8/2014,580000,"3",2.25,"1940","5980",1,false,NONE,Average,7 Average,"1520","420.0","1987",0,"98027",47.5476,-122.075,"1910","6309","5777",2.69395685634933
"4338800720",2/24/2015,240000,"4",2,"1750","7800",1,false,NONE,Good,6 Low Average,"1750","0.0","1944",0,"98166",47.4791,-122.347,"1270","7800","6572",1.50922724349187
"4016800120",8/20/2014,374000,"3",2.5,"1850","17808",1,false,NONE,Good,8 Good,"1210","640.0","1982",0,"98032",47.3631,-122.271,"2260","16754","6608",0.535263887989823
"2021201085",12/12/2014,862500,"4",2.5,"3220","4400",2,false,AVERAGE,Average,9 Better,"2180","1040.0","1937",,"98199",47.6325,-122.394,"3000","5000","6819",1.6615688175034
"1922059010",1/21/2015,140000,"2",1,"1080","6052",1,false,NONE,Very Good,6 Low Average,"1080","0.0","1908",0,"98030",47.3857,-122.215,"1810","7830","6866",0.718219863062932
"1133000385",5/30/2014,740000,"5",3.75,"3990","18897",2,false,NONE,Average,8 Good,"3090","900.0","1937",,"98125",47.7228,-122.31,"2080","9793","7170",1.19586872917535
"2397100155",2/24/2015,589000,"3",1.75,"920","3600",1,false,NONE,Good,6 Low Average,"820","100.0","1904",0,"98119",47.6386,-122.365,"1620","3600","6819",0.314335903799598
"7461420210",2/23/2015,275000,"3",1.75,"1290","9760",1,false,NONE,Average,7 Average,"1290","0.0","1979",0,"98058",47.4265,-122.148,"1410","8034","6845",1.18559628769692
"6204050040",7/11/2014,489900,"4",2.5,"2090","4196",2,false,NONE,Average,8 Good,"2090","0.0","2006",0,"98011",47.7453,-122.192,"2640","4503","6977",0.60034953771613
"4099100210",8/13/2014,545000,"3",2.5,"1900","3366",2,,NONE,Average,9 Better,"1900","0.0","1996",0,"98033",47.6679,-122.184,"2500","3954","5336",0.998329431110277
"316000145",3/25/2015,235000,"4",1,"1360","7132",1.5,false,NONE,Average,6 Low Average,"1360","0.0","1941",0,"98168",47.5054,-122.301,"1280","7175","7314",0.917140500588201
"3331000455",2/17/2015,230000,"3",1,"1000","4000",1.5,false,NONE,Good,6 Low Average,"1000","0.0","1915",0,"98118",47.5523,-122.286,"1040","4240","5893",0.433046985460497
"9839300775",7/10/2014,655000,"4",2.25,"2170","4080",2,,NONE,Average,7 Average,"1920","250.0","1980",0,"98122",47.6124,-122.293,"1890","4400","7227",0.897649595323418
"2320069107",8/22/2014,185000,"2",1,"820","16030",1,false,NONE,Good,5 Fair,"820","0.0","1923",0,"98022",47.2039,-122.003,"1880","14046","5515",1.18326831127668
"2599001010",3/26/2015,196000,"3",1,"1090","7400",1,false,NONE,Good,7 Average,"1090","0.0","1962",0,"98092",47.2923,-122.19,"1140","8165","7006",1.28912942181067
"2193340120",6/4/2014,572000,"3",2.25,"1830","7897",1,false,NONE,Good,8 Good,"1290","540.0","1986",0,"98052",47.6914,-122.103,"1990","8306","6336",0.78500004250238
"7954310210",4/30/2015,615000,"4",2.5,"3010","6903",2,false,NONE,Average,9 Better,"3010","0.0","2001",0,"98056",47.5213,-122.193,"2860","6435","6827",1.16371823444309
"2425049107",3/5/2015,1950000,"4",3.75,"4150","17424",1,false,NONE,Average,9 Better,"3130","1020.0","1963",2000,"98039",47.639,-122.236,"3930","21420","6126",1.40014954700725
"1338300555",3/20/2015,1230000,"6",2.25,"2930","4320",2,false,NONE,Average,9 Better,"2130","800.0","1913",0,"98112",47.6295,-122.306,"2860","4320","7227",0.49368168514316
"8944310330",8/19/2014,375000,"3",2.5,"1520","5649",2,false,NONE,Good,7 Average,"1520","0.0","1989",0,"98034",47.7221,-122.162,"1540","5000","5815",0.405887276684889
"2551500180",9/5/2014,295000,"3",1.75,"1250","9486",1,false,NONE,Good,6 Low Average,"1250","0.0","1971",0,"98070",47.4341,-122.446,"1270","9600","6831",0.568146636583645
"9212900180",6/25/2014,760000,"4",2.5,"2760","6000",2,,NONE,Very Good,7 Average,"2230","530.0","1942",,"98115",47.6877,-122.295,"1600","6000","6260",0.369095646748845
"2473460650",4/7/2015,347000,"3",1.75,"1330","7848",1,false,NONE,Average,8 Good,"1330","0.0","1978",0,"98058",47.4463,-122.127,"2110","8497","6981",0.901411844107006
"2856101755",5/4/2015,712000,"3",2,"1700","5100",1.5,,NONE,Good,7 Average,"1500","200.0","1924",,"98117",47.679,-122.39,"1700","5100","5141",1.36876970880507
"3080000040",5/15/2014,495000,"4",2,"2050","4000",1.5,false,NONE,Very Good,7 Average,"1210","840.0","1941",0,"98144",47.5799,-122.306,"1310","4000","6850",1.13153621377505
"1224049080",6/20/2014,925000,"4",2,"3140","10437",1,,NONE,Good,8 Good,"2040","1100.0","1959",0,"98040",47.5786,-122.229,"2010","10437","5774",2.85395273312066
"9547200835",4/2/2015,775000,"3",1,"2030","4080",1.5,false,NONE,Good,7 Average,"1840","190.0","1908",0,"98115",47.6765,-122.308,"2030","4080","6260",0.734273641886512
"4363700365",8/1/2014,429000,"4",2.5,"2100","7920",1.5,false,NONE,Good,6 Low Average,"1400","700.0","1916",0,"98126",47.5293,-122.371,"1230","7920","6214",0.289290209278911
"7683800212",12/18/2014,229000,"3",1,"1010","12705",1,false,NONE,Good,7 Average,"1010","0.0","1959",0,"98003",47.3348,-122.303,"1490","10200","6399",0.718660788719618
"1324079054",9/22/2014,400000,"4",1.5,"1980","113691",1,false,NONE,Average,7 Average,"1980","0.0","1962",0,"98024",47.5606,-121.853,"1980","89298","6116",2.51518253466471
"2141330360",7/29/2014,625000,"4",2.25,"2100","8290",2,,NONE,Good,8 Good,"2100","0.0","1978",0,"98006",47.5595,-122.129,"2100","8290","6628",1.68680250516387
"6450302546",10/21/2014,130000,"2",1,"840","6654",1,false,NONE,Average,7 Average,"840","0.0","1951",0,"98133",47.7319,-122.335,"1350","5831","5822",1.77823582634172
"7972600676",11/4/2014,349000,"3",1.75,"1690","5080",1,,NONE,Average,7 Average,"1190","500.0","1976",0,"98106",47.5312,-122.348,"1300","5080","6214",0.812319943805189
"922059161",9/22/2014,365000,"3",2,"2140","26600",1,false,NONE,Good,7 Average,"2140","0.0","1983",,"98031",47.4066,-122.169,"2310","8783","6854",1.1534641642084
"2770601461",3/17/2015,487500,"3",2.5,"1810","1988",2,false,NONE,Average,7 Average,"1350","460.0","1997",0,"98199",47.6513,-122.385,"1600","1525","6819",1.58408180137001
